iso_8601,seconds_in_day,HH,MM,SS,bucket
09:36:59,34619,09,36,59,MORNING
09:37:00,34620,09,37,00,MORNING
09:37:01,34621,09,37,01,MORNING
09:37:02,34622,09,37,02,MORNING
09:37:03,34623,09,37,03,MORNING
09:37:04,34624,09,37,04,MORNING
09:37:05,34625,09,37,05,MORNING
09:37:06,34626,09,37,06,MORNING
09:37:07,34627,09,37,07,MORNING
09:37:08,34628,09,37,08,MORNING
09:37:09,34629,09,37,09,MORNING
09:37:10,34630,09,37,10,MORNING
09:37:11,34631,09,37,11,MORNING
09:37:12,34632,09,37,12,MORNING
09:37:13,34633,09,37,13,MORNING
09:37:14,34634,09,37,14,MORNING
09:37:15,34635,09,37,15,MORNING
09:37:16,34636,09,37,16,MORNING
09:37:17,34637,09,37,17,MORNING
09:37:18,34638,09,37,18,MORNING
09:37:19,34639,09,37,19,MORNING
09:37:20,34640,09,37,20,MORNING
09:37:21,34641,09,37,21,MORNING
09:37:22,34642,09,37,22,MORNING
09:37:23,34643,09,37,23,MORNING
09:37:24,34644,09,37,24,MORNING
09:37:25,34645,09,37,25,MORNING
09:37:26,34646,09,37,26,MORNING
09:37:27,34647,09,37,27,MORNING
09:37:28,34648,09,37,28,MORNING
09:37:29,34649,09,37,29,MORNING
09:37:30,34650,09,37,30,MORNING
09:37:31,34651,09,37,31,MORNING
09:37:32,34652,09,37,32,MORNING
09:37:33,34653,09,37,33,MORNING
09:37:34,34654,09,37,34,MORNING
09:37:35,34655,09,37,35,MORNING
09:37:36,34656,09,37,36,MORNING
09:37:37,34657,09,37,37,MORNING
09:37:38,34658,09,37,38,MORNING
09:37:39,34659,09,37,39,MORNING
09:37:40,34660,09,37,40,MORNING
09:37:41,34661,09,37,41,MORNING
09:37:42,34662,09,37,42,MORNING
09:37:43,34663,09,37,43,MORNING
09:37:44,34664,09,37,44,MORNING
09:37:45,34665,09,37,45,MORNING
09:37:46,34666,09,37,46,MORNING
09:37:47,34667,09,37,47,MORNING
09:37:48,34668,09,37,48,MORNING
09:37:49,34669,09,37,49,MORNING
09:37:50,34670,09,37,50,MORNING
09:37:51,34671,09,37,51,MORNING
09:37:52,34672,09,37,52,MORNING
09:37:53,34673,09,37,53,MORNING
09:37:54,34674,09,37,54,MORNING
09:37:55,34675,09,37,55,MORNING
09:37:56,34676,09,37,56,MORNING
09:37:57,34677,09,37,57,MORNING
09:37:58,34678,09,37,58,MORNING
09:37:59,34679,09,37,59,MORNING
09:38:00,34680,09,38,00,MORNING
09:38:01,34681,09,38,01,MORNING
09:38:02,34682,09,38,02,MORNING
09:38:03,34683,09,38,03,MORNING
09:38:04,34684,09,38,04,MORNING
09:38:05,34685,09,38,05,MORNING
09:38:06,34686,09,38,06,MORNING
09:38:07,34687,09,38,07,MORNING
09:38:08,34688,09,38,08,MORNING
09:38:09,34689,09,38,09,MORNING
09:38:10,34690,09,38,10,MORNING
09:38:11,34691,09,38,11,MORNING
09:38:12,34692,09,38,12,MORNING
09:38:13,34693,09,38,13,MORNING
09:38:14,34694,09,38,14,MORNING
09:38:15,34695,09,38,15,MORNING
09:38:16,34696,09,38,16,MORNING
09:38:17,34697,09,38,17,MORNING
09:38:18,34698,09,38,18,MORNING
09:38:19,34699,09,38,19,MORNING
09:38:20,34700,09,38,20,MORNING
09:38:21,34701,09,38,21,MORNING
09:38:22,34702,09,38,22,MORNING
09:38:23,34703,09,38,23,MORNING
09:38:24,34704,09,38,24,MORNING
09:38:25,34705,09,38,25,MORNING
09:38:26,34706,09,38,26,MORNING
09:38:27,34707,09,38,27,MORNING
09:38:28,34708,09,38,28,MORNING
09:38:29,34709,09,38,29,MORNING
09:38:30,34710,09,38,30,MORNING
09:38:31,34711,09,38,31,MORNING
09:38:32,34712,09,38,32,MORNING
09:38:33,34713,09,38,33,MORNING
09:38:34,34714,09,38,34,MORNING
09:38:35,34715,09,38,35,MORNING
09:38:36,34716,09,38,36,MORNING
09:38:37,34717,09,38,37,MORNING
09:38:38,34718,09,38,38,MORNING
09:38:39,34719,09,38,39,MORNING
09:38:40,34720,09,38,40,MORNING
09:38:41,34721,09,38,41,MORNING
09:38:42,34722,09,38,42,MORNING
09:38:43,34723,09,38,43,MORNING
09:38:44,34724,09,38,44,MORNING
09:38:45,34725,09,38,45,MORNING
09:38:46,34726,09,38,46,MORNING
09:38:47,34727,09,38,47,MORNING
09:38:48,34728,09,38,48,MORNING
09:38:49,34729,09,38,49,MORNING
09:38:50,34730,09,38,50,MORNING
09:38:51,34731,09,38,51,MORNING
09:38:52,34732,09,38,52,MORNING
09:38:53,34733,09,38,53,MORNING
09:38:54,34734,09,38,54,MORNING
09:38:55,34735,09,38,55,MORNING
09:38:56,34736,09,38,56,MORNING
09:38:57,34737,09,38,57,MORNING
09:38:58,34738,09,38,58,MORNING
09:38:59,34739,09,38,59,MORNING
09:39:00,34740,09,39,00,MORNING
09:39:01,34741,09,39,01,MORNING
09:39:02,34742,09,39,02,MORNING
09:39:03,34743,09,39,03,MORNING
09:39:04,34744,09,39,04,MORNING
09:39:05,34745,09,39,05,MORNING
09:39:06,34746,09,39,06,MORNING
09:39:07,34747,09,39,07,MORNING
09:39:08,34748,09,39,08,MORNING
09:39:09,34749,09,39,09,MORNING
09:39:10,34750,09,39,10,MORNING
09:39:11,34751,09,39,11,MORNING
09:39:12,34752,09,39,12,MORNING
09:39:13,34753,09,39,13,MORNING
09:39:14,34754,09,39,14,MORNING
09:39:15,34755,09,39,15,MORNING
09:39:16,34756,09,39,16,MORNING
09:39:17,34757,09,39,17,MORNING
09:39:18,34758,09,39,18,MORNING
09:39:19,34759,09,39,19,MORNING
09:39:20,34760,09,39,20,MORNING
09:39:21,34761,09,39,21,MORNING
09:39:22,34762,09,39,22,MORNING
09:39:23,34763,09,39,23,MORNING
09:39:24,34764,09,39,24,MORNING
09:39:25,34765,09,39,25,MORNING
09:39:26,34766,09,39,26,MORNING
09:39:27,34767,09,39,27,MORNING
09:39:28,34768,09,39,28,MORNING
09:39:29,34769,09,39,29,MORNING
09:39:30,34770,09,39,30,MORNING
09:39:31,34771,09,39,31,MORNING
09:39:32,34772,09,39,32,MORNING
09:39:33,34773,09,39,33,MORNING
09:39:34,34774,09,39,34,MORNING
09:39:35,34775,09,39,35,MORNING
09:39:36,34776,09,39,36,MORNING
09:39:37,34777,09,39,37,MORNING
09:39:38,34778,09,39,38,MORNING
09:39:39,34779,09,39,39,MORNING
09:39:40,34780,09,39,40,MORNING
09:39:41,34781,09,39,41,MORNING
09:39:42,34782,09,39,42,MORNING
09:39:43,34783,09,39,43,MORNING
09:39:44,34784,09,39,44,MORNING
09:39:45,34785,09,39,45,MORNING
09:39:46,34786,09,39,46,MORNING
09:39:47,34787,09,39,47,MORNING
09:39:48,34788,09,39,48,MORNING
09:39:49,34789,09,39,49,MORNING
09:39:50,34790,09,39,50,MORNING
09:39:51,34791,09,39,51,MORNING
09:39:52,34792,09,39,52,MORNING
09:39:53,34793,09,39,53,MORNING
09:39:54,34794,09,39,54,MORNING
09:39:55,34795,09,39,55,MORNING
09:39:56,34796,09,39,56,MORNING
09:39:57,34797,09,39,57,MORNING
09:39:58,34798,09,39,58,MORNING
09:39:59,34799,09,39,59,MORNING
09:40:00,34800,09,40,00,MORNING
09:40:01,34801,09,40,01,MORNING
09:40:02,34802,09,40,02,MORNING
09:40:03,34803,09,40,03,MORNING
09:40:04,34804,09,40,04,MORNING
09:40:05,34805,09,40,05,MORNING
09:40:06,34806,09,40,06,MORNING
09:40:07,34807,09,40,07,MORNING
09:40:08,34808,09,40,08,MORNING
09:40:09,34809,09,40,09,MORNING
09:40:10,34810,09,40,10,MORNING
09:40:11,34811,09,40,11,MORNING
09:40:12,34812,09,40,12,MORNING
09:40:13,34813,09,40,13,MORNING
09:40:14,34814,09,40,14,MORNING
09:40:15,34815,09,40,15,MORNING
09:40:16,34816,09,40,16,MORNING
09:40:17,34817,09,40,17,MORNING
09:40:18,34818,09,40,18,MORNING
09:40:19,34819,09,40,19,MORNING
09:40:20,34820,09,40,20,MORNING
09:40:21,34821,09,40,21,MORNING
09:40:22,34822,09,40,22,MORNING
09:40:23,34823,09,40,23,MORNING
09:40:24,34824,09,40,24,MORNING
09:40:25,34825,09,40,25,MORNING
09:40:26,34826,09,40,26,MORNING
09:40:27,34827,09,40,27,MORNING
09:40:28,34828,09,40,28,MORNING
09:40:29,34829,09,40,29,MORNING
09:40:30,34830,09,40,30,MORNING
09:40:31,34831,09,40,31,MORNING
09:40:32,34832,09,40,32,MORNING
09:40:33,34833,09,40,33,MORNING
09:40:34,34834,09,40,34,MORNING
09:40:35,34835,09,40,35,MORNING
09:40:36,34836,09,40,36,MORNING
09:40:37,34837,09,40,37,MORNING
09:40:38,34838,09,40,38,MORNING
09:40:39,34839,09,40,39,MORNING
09:40:40,34840,09,40,40,MORNING
09:40:41,34841,09,40,41,MORNING
09:40:42,34842,09,40,42,MORNING
09:40:43,34843,09,40,43,MORNING
09:40:44,34844,09,40,44,MORNING
09:40:45,34845,09,40,45,MORNING
09:40:46,34846,09,40,46,MORNING
09:40:47,34847,09,40,47,MORNING
09:40:48,34848,09,40,48,MORNING
09:40:49,34849,09,40,49,MORNING
09:40:50,34850,09,40,50,MORNING
09:40:51,34851,09,40,51,MORNING
09:40:52,34852,09,40,52,MORNING
09:40:53,34853,09,40,53,MORNING
09:40:54,34854,09,40,54,MORNING
09:40:55,34855,09,40,55,MORNING
09:40:56,34856,09,40,56,MORNING
09:40:57,34857,09,40,57,MORNING
09:40:58,34858,09,40,58,MORNING
09:40:59,34859,09,40,59,MORNING
09:41:00,34860,09,41,00,MORNING
09:41:01,34861,09,41,01,MORNING
09:41:02,34862,09,41,02,MORNING
09:41:03,34863,09,41,03,MORNING
09:41:04,34864,09,41,04,MORNING
09:41:05,34865,09,41,05,MORNING
09:41:06,34866,09,41,06,MORNING
09:41:07,34867,09,41,07,MORNING
09:41:08,34868,09,41,08,MORNING
09:41:09,34869,09,41,09,MORNING
09:41:10,34870,09,41,10,MORNING
09:41:11,34871,09,41,11,MORNING
09:41:12,34872,09,41,12,MORNING
09:41:13,34873,09,41,13,MORNING
09:41:14,34874,09,41,14,MORNING
09:41:15,34875,09,41,15,MORNING
09:41:16,34876,09,41,16,MORNING
09:41:17,34877,09,41,17,MORNING
09:41:18,34878,09,41,18,MORNING
09:41:19,34879,09,41,19,MORNING
09:41:20,34880,09,41,20,MORNING
09:41:21,34881,09,41,21,MORNING
09:41:22,34882,09,41,22,MORNING
09:41:23,34883,09,41,23,MORNING
09:41:24,34884,09,41,24,MORNING
09:41:25,34885,09,41,25,MORNING
09:41:26,34886,09,41,26,MORNING
09:41:27,34887,09,41,27,MORNING
09:41:28,34888,09,41,28,MORNING
09:41:29,34889,09,41,29,MORNING
09:41:30,34890,09,41,30,MORNING
09:41:31,34891,09,41,31,MORNING
09:41:32,34892,09,41,32,MORNING
09:41:33,34893,09,41,33,MORNING
09:41:34,34894,09,41,34,MORNING
09:41:35,34895,09,41,35,MORNING
09:41:36,34896,09,41,36,MORNING
09:41:37,34897,09,41,37,MORNING
09:41:38,34898,09,41,38,MORNING
09:41:39,34899,09,41,39,MORNING
09:41:40,34900,09,41,40,MORNING
09:41:41,34901,09,41,41,MORNING
09:41:42,34902,09,41,42,MORNING
09:41:43,34903,09,41,43,MORNING
09:41:44,34904,09,41,44,MORNING
09:41:45,34905,09,41,45,MORNING
09:41:46,34906,09,41,46,MORNING
09:41:47,34907,09,41,47,MORNING
09:41:48,34908,09,41,48,MORNING
09:41:49,34909,09,41,49,MORNING
09:41:50,34910,09,41,50,MORNING
09:41:51,34911,09,41,51,MORNING
09:41:52,34912,09,41,52,MORNING
09:41:53,34913,09,41,53,MORNING
09:41:54,34914,09,41,54,MORNING
09:41:55,34915,09,41,55,MORNING
09:41:56,34916,09,41,56,MORNING
09:41:57,34917,09,41,57,MORNING
09:41:58,34918,09,41,58,MORNING
09:41:59,34919,09,41,59,MORNING
09:42:00,34920,09,42,00,MORNING
09:42:01,34921,09,42,01,MORNING
09:42:02,34922,09,42,02,MORNING
09:42:03,34923,09,42,03,MORNING
09:42:04,34924,09,42,04,MORNING
09:42:05,34925,09,42,05,MORNING
09:42:06,34926,09,42,06,MORNING
09:42:07,34927,09,42,07,MORNING
09:42:08,34928,09,42,08,MORNING
09:42:09,34929,09,42,09,MORNING
09:42:10,34930,09,42,10,MORNING
09:42:11,34931,09,42,11,MORNING
09:42:12,34932,09,42,12,MORNING
09:42:13,34933,09,42,13,MORNING
09:42:14,34934,09,42,14,MORNING
09:42:15,34935,09,42,15,MORNING
09:42:16,34936,09,42,16,MORNING
09:42:17,34937,09,42,17,MORNING
09:42:18,34938,09,42,18,MORNING
09:42:19,34939,09,42,19,MORNING
09:42:20,34940,09,42,20,MORNING
09:42:21,34941,09,42,21,MORNING
09:42:22,34942,09,42,22,MORNING
09:42:23,34943,09,42,23,MORNING
09:42:24,34944,09,42,24,MORNING
09:42:25,34945,09,42,25,MORNING
09:42:26,34946,09,42,26,MORNING
09:42:27,34947,09,42,27,MORNING
09:42:28,34948,09,42,28,MORNING
09:42:29,34949,09,42,29,MORNING
09:42:30,34950,09,42,30,MORNING
09:42:31,34951,09,42,31,MORNING
09:42:32,34952,09,42,32,MORNING
09:42:33,34953,09,42,33,MORNING
09:42:34,34954,09,42,34,MORNING
09:42:35,34955,09,42,35,MORNING
09:42:36,34956,09,42,36,MORNING
09:42:37,34957,09,42,37,MORNING
09:42:38,34958,09,42,38,MORNING
09:42:39,34959,09,42,39,MORNING
09:42:40,34960,09,42,40,MORNING
09:42:41,34961,09,42,41,MORNING
09:42:42,34962,09,42,42,MORNING
09:42:43,34963,09,42,43,MORNING
09:42:44,34964,09,42,44,MORNING
09:42:45,34965,09,42,45,MORNING
09:42:46,34966,09,42,46,MORNING
09:42:47,34967,09,42,47,MORNING
09:42:48,34968,09,42,48,MORNING
09:42:49,34969,09,42,49,MORNING
09:42:50,34970,09,42,50,MORNING
09:42:51,34971,09,42,51,MORNING
09:42:52,34972,09,42,52,MORNING
09:42:53,34973,09,42,53,MORNING
09:42:54,34974,09,42,54,MORNING
09:42:55,34975,09,42,55,MORNING
09:42:56,34976,09,42,56,MORNING
09:42:57,34977,09,42,57,MORNING
09:42:58,34978,09,42,58,MORNING
09:42:59,34979,09,42,59,MORNING
09:43:00,34980,09,43,00,MORNING
09:43:01,34981,09,43,01,MORNING
09:43:02,34982,09,43,02,MORNING
09:43:03,34983,09,43,03,MORNING
09:43:04,34984,09,43,04,MORNING
09:43:05,34985,09,43,05,MORNING
09:43:06,34986,09,43,06,MORNING
09:43:07,34987,09,43,07,MORNING
09:43:08,34988,09,43,08,MORNING
09:43:09,34989,09,43,09,MORNING
09:43:10,34990,09,43,10,MORNING
09:43:11,34991,09,43,11,MORNING
09:43:12,34992,09,43,12,MORNING
09:43:13,34993,09,43,13,MORNING
09:43:14,34994,09,43,14,MORNING
09:43:15,34995,09,43,15,MORNING
09:43:16,34996,09,43,16,MORNING
09:43:17,34997,09,43,17,MORNING
09:43:18,34998,09,43,18,MORNING
09:43:19,34999,09,43,19,MORNING
09:43:20,35000,09,43,20,MORNING
09:43:21,35001,09,43,21,MORNING
09:43:22,35002,09,43,22,MORNING
09:43:23,35003,09,43,23,MORNING
09:43:24,35004,09,43,24,MORNING
09:43:25,35005,09,43,25,MORNING
09:43:26,35006,09,43,26,MORNING
09:43:27,35007,09,43,27,MORNING
09:43:28,35008,09,43,28,MORNING
09:43:29,35009,09,43,29,MORNING
09:43:30,35010,09,43,30,MORNING
09:43:31,35011,09,43,31,MORNING
09:43:32,35012,09,43,32,MORNING
09:43:33,35013,09,43,33,MORNING
09:43:34,35014,09,43,34,MORNING
09:43:35,35015,09,43,35,MORNING
09:43:36,35016,09,43,36,MORNING
09:43:37,35017,09,43,37,MORNING
09:43:38,35018,09,43,38,MORNING
09:43:39,35019,09,43,39,MORNING
09:43:40,35020,09,43,40,MORNING
09:43:41,35021,09,43,41,MORNING
09:43:42,35022,09,43,42,MORNING
09:43:43,35023,09,43,43,MORNING
09:43:44,35024,09,43,44,MORNING
09:43:45,35025,09,43,45,MORNING
09:43:46,35026,09,43,46,MORNING
09:43:47,35027,09,43,47,MORNING
09:43:48,35028,09,43,48,MORNING
09:43:49,35029,09,43,49,MORNING
09:43:50,35030,09,43,50,MORNING
09:43:51,35031,09,43,51,MORNING
09:43:52,35032,09,43,52,MORNING
09:43:53,35033,09,43,53,MORNING
09:43:54,35034,09,43,54,MORNING
09:43:55,35035,09,43,55,MORNING
09:43:56,35036,09,43,56,MORNING
09:43:57,35037,09,43,57,MORNING
09:43:58,35038,09,43,58,MORNING
09:43:59,35039,09,43,59,MORNING
09:44:00,35040,09,44,00,MORNING
09:44:01,35041,09,44,01,MORNING
09:44:02,35042,09,44,02,MORNING
09:44:03,35043,09,44,03,MORNING
09:44:04,35044,09,44,04,MORNING
09:44:05,35045,09,44,05,MORNING
09:44:06,35046,09,44,06,MORNING
09:44:07,35047,09,44,07,MORNING
09:44:08,35048,09,44,08,MORNING
09:44:09,35049,09,44,09,MORNING
09:44:10,35050,09,44,10,MORNING
09:44:11,35051,09,44,11,MORNING
09:44:12,35052,09,44,12,MORNING
09:44:13,35053,09,44,13,MORNING
09:44:14,35054,09,44,14,MORNING
09:44:15,35055,09,44,15,MORNING
09:44:16,35056,09,44,16,MORNING
09:44:17,35057,09,44,17,MORNING
09:44:18,35058,09,44,18,MORNING
09:44:19,35059,09,44,19,MORNING
09:44:20,35060,09,44,20,MORNING
09:44:21,35061,09,44,21,MORNING
09:44:22,35062,09,44,22,MORNING
09:44:23,35063,09,44,23,MORNING
09:44:24,35064,09,44,24,MORNING
09:44:25,35065,09,44,25,MORNING
09:44:26,35066,09,44,26,MORNING
09:44:27,35067,09,44,27,MORNING
09:44:28,35068,09,44,28,MORNING
09:44:29,35069,09,44,29,MORNING
09:44:30,35070,09,44,30,MORNING
09:44:31,35071,09,44,31,MORNING
09:44:32,35072,09,44,32,MORNING
09:44:33,35073,09,44,33,MORNING
09:44:34,35074,09,44,34,MORNING
09:44:35,35075,09,44,35,MORNING
09:44:36,35076,09,44,36,MORNING
09:44:37,35077,09,44,37,MORNING
09:44:38,35078,09,44,38,MORNING
09:44:39,35079,09,44,39,MORNING
09:44:40,35080,09,44,40,MORNING
09:44:41,35081,09,44,41,MORNING
09:44:42,35082,09,44,42,MORNING
09:44:43,35083,09,44,43,MORNING
09:44:44,35084,09,44,44,MORNING
09:44:45,35085,09,44,45,MORNING
09:44:46,35086,09,44,46,MORNING
09:44:47,35087,09,44,47,MORNING
09:44:48,35088,09,44,48,MORNING
09:44:49,35089,09,44,49,MORNING
09:44:50,35090,09,44,50,MORNING
09:44:51,35091,09,44,51,MORNING
09:44:52,35092,09,44,52,MORNING
09:44:53,35093,09,44,53,MORNING
09:44:54,35094,09,44,54,MORNING
09:44:55,35095,09,44,55,MORNING
09:44:56,35096,09,44,56,MORNING
09:44:57,35097,09,44,57,MORNING
09:44:58,35098,09,44,58,MORNING
09:44:59,35099,09,44,59,MORNING
09:45:00,35100,09,45,00,MORNING
09:45:01,35101,09,45,01,MORNING
09:45:02,35102,09,45,02,MORNING
09:45:03,35103,09,45,03,MORNING
09:45:04,35104,09,45,04,MORNING
09:45:05,35105,09,45,05,MORNING
09:45:06,35106,09,45,06,MORNING
09:45:07,35107,09,45,07,MORNING
09:45:08,35108,09,45,08,MORNING
09:45:09,35109,09,45,09,MORNING
09:45:10,35110,09,45,10,MORNING
09:45:11,35111,09,45,11,MORNING
09:45:12,35112,09,45,12,MORNING
09:45:13,35113,09,45,13,MORNING
09:45:14,35114,09,45,14,MORNING
09:45:15,35115,09,45,15,MORNING
09:45:16,35116,09,45,16,MORNING
09:45:17,35117,09,45,17,MORNING
09:45:18,35118,09,45,18,MORNING
09:45:19,35119,09,45,19,MORNING
09:45:20,35120,09,45,20,MORNING
09:45:21,35121,09,45,21,MORNING
09:45:22,35122,09,45,22,MORNING
09:45:23,35123,09,45,23,MORNING
09:45:24,35124,09,45,24,MORNING
09:45:25,35125,09,45,25,MORNING
09:45:26,35126,09,45,26,MORNING
09:45:27,35127,09,45,27,MORNING
09:45:28,35128,09,45,28,MORNING
09:45:29,35129,09,45,29,MORNING
09:45:30,35130,09,45,30,MORNING
09:45:31,35131,09,45,31,MORNING
09:45:32,35132,09,45,32,MORNING
09:45:33,35133,09,45,33,MORNING
09:45:34,35134,09,45,34,MORNING
09:45:35,35135,09,45,35,MORNING
09:45:36,35136,09,45,36,MORNING
09:45:37,35137,09,45,37,MORNING
09:45:38,35138,09,45,38,MORNING
09:45:39,35139,09,45,39,MORNING
09:45:40,35140,09,45,40,MORNING
09:45:41,35141,09,45,41,MORNING
09:45:42,35142,09,45,42,MORNING
09:45:43,35143,09,45,43,MORNING
09:45:44,35144,09,45,44,MORNING
09:45:45,35145,09,45,45,MORNING
09:45:46,35146,09,45,46,MORNING
09:45:47,35147,09,45,47,MORNING
09:45:48,35148,09,45,48,MORNING
09:45:49,35149,09,45,49,MORNING
09:45:50,35150,09,45,50,MORNING
09:45:51,35151,09,45,51,MORNING
09:45:52,35152,09,45,52,MORNING
09:45:53,35153,09,45,53,MORNING
09:45:54,35154,09,45,54,MORNING
09:45:55,35155,09,45,55,MORNING
09:45:56,35156,09,45,56,MORNING
09:45:57,35157,09,45,57,MORNING
09:45:58,35158,09,45,58,MORNING
09:45:59,35159,09,45,59,MORNING
09:46:00,35160,09,46,00,MORNING
09:46:01,35161,09,46,01,MORNING
09:46:02,35162,09,46,02,MORNING
09:46:03,35163,09,46,03,MORNING
09:46:04,35164,09,46,04,MORNING
09:46:05,35165,09,46,05,MORNING
09:46:06,35166,09,46,06,MORNING
09:46:07,35167,09,46,07,MORNING
09:46:08,35168,09,46,08,MORNING
09:46:09,35169,09,46,09,MORNING
09:46:10,35170,09,46,10,MORNING
09:46:11,35171,09,46,11,MORNING
09:46:12,35172,09,46,12,MORNING
09:46:13,35173,09,46,13,MORNING
09:46:14,35174,09,46,14,MORNING
09:46:15,35175,09,46,15,MORNING
09:46:16,35176,09,46,16,MORNING
09:46:17,35177,09,46,17,MORNING
09:46:18,35178,09,46,18,MORNING
09:46:19,35179,09,46,19,MORNING
09:46:20,35180,09,46,20,MORNING
09:46:21,35181,09,46,21,MORNING
09:46:22,35182,09,46,22,MORNING
09:46:23,35183,09,46,23,MORNING
09:46:24,35184,09,46,24,MORNING
09:46:25,35185,09,46,25,MORNING
09:46:26,35186,09,46,26,MORNING
09:46:27,35187,09,46,27,MORNING
09:46:28,35188,09,46,28,MORNING
09:46:29,35189,09,46,29,MORNING
09:46:30,35190,09,46,30,MORNING
09:46:31,35191,09,46,31,MORNING
09:46:32,35192,09,46,32,MORNING
09:46:33,35193,09,46,33,MORNING
09:46:34,35194,09,46,34,MORNING
09:46:35,35195,09,46,35,MORNING
09:46:36,35196,09,46,36,MORNING
09:46:37,35197,09,46,37,MORNING
09:46:38,35198,09,46,38,MORNING
09:46:39,35199,09,46,39,MORNING
09:46:40,35200,09,46,40,MORNING
09:46:41,35201,09,46,41,MORNING
09:46:42,35202,09,46,42,MORNING
09:46:43,35203,09,46,43,MORNING
09:46:44,35204,09,46,44,MORNING
09:46:45,35205,09,46,45,MORNING
09:46:46,35206,09,46,46,MORNING
09:46:47,35207,09,46,47,MORNING
09:46:48,35208,09,46,48,MORNING
09:46:49,35209,09,46,49,MORNING
09:46:50,35210,09,46,50,MORNING
09:46:51,35211,09,46,51,MORNING
09:46:52,35212,09,46,52,MORNING
09:46:53,35213,09,46,53,MORNING
09:46:54,35214,09,46,54,MORNING
09:46:55,35215,09,46,55,MORNING
09:46:56,35216,09,46,56,MORNING
09:46:57,35217,09,46,57,MORNING
09:46:58,35218,09,46,58,MORNING
09:46:59,35219,09,46,59,MORNING
09:47:00,35220,09,47,00,MORNING
09:47:01,35221,09,47,01,MORNING
09:47:02,35222,09,47,02,MORNING
09:47:03,35223,09,47,03,MORNING
09:47:04,35224,09,47,04,MORNING
09:47:05,35225,09,47,05,MORNING
09:47:06,35226,09,47,06,MORNING
09:47:07,35227,09,47,07,MORNING
09:47:08,35228,09,47,08,MORNING
09:47:09,35229,09,47,09,MORNING
09:47:10,35230,09,47,10,MORNING
09:47:11,35231,09,47,11,MORNING
09:47:12,35232,09,47,12,MORNING
09:47:13,35233,09,47,13,MORNING
09:47:14,35234,09,47,14,MORNING
09:47:15,35235,09,47,15,MORNING
09:47:16,35236,09,47,16,MORNING
09:47:17,35237,09,47,17,MORNING
09:47:18,35238,09,47,18,MORNING
09:47:19,35239,09,47,19,MORNING
09:47:20,35240,09,47,20,MORNING
09:47:21,35241,09,47,21,MORNING
09:47:22,35242,09,47,22,MORNING
09:47:23,35243,09,47,23,MORNING
09:47:24,35244,09,47,24,MORNING
09:47:25,35245,09,47,25,MORNING
09:47:26,35246,09,47,26,MORNING
09:47:27,35247,09,47,27,MORNING
09:47:28,35248,09,47,28,MORNING
09:47:29,35249,09,47,29,MORNING
09:47:30,35250,09,47,30,MORNING
09:47:31,35251,09,47,31,MORNING
09:47:32,35252,09,47,32,MORNING
09:47:33,35253,09,47,33,MORNING
09:47:34,35254,09,47,34,MORNING
09:47:35,35255,09,47,35,MORNING
09:47:36,35256,09,47,36,MORNING
09:47:37,35257,09,47,37,MORNING
09:47:38,35258,09,47,38,MORNING
09:47:39,35259,09,47,39,MORNING
09:47:40,35260,09,47,40,MORNING
09:47:41,35261,09,47,41,MORNING
09:47:42,35262,09,47,42,MORNING
09:47:43,35263,09,47,43,MORNING
09:47:44,35264,09,47,44,MORNING
09:47:45,35265,09,47,45,MORNING
09:47:46,35266,09,47,46,MORNING
09:47:47,35267,09,47,47,MORNING
09:47:48,35268,09,47,48,MORNING
09:47:49,35269,09,47,49,MORNING
09:47:50,35270,09,47,50,MORNING
09:47:51,35271,09,47,51,MORNING
09:47:52,35272,09,47,52,MORNING
09:47:53,35273,09,47,53,MORNING
09:47:54,35274,09,47,54,MORNING
09:47:55,35275,09,47,55,MORNING
09:47:56,35276,09,47,56,MORNING
09:47:57,35277,09,47,57,MORNING
09:47:58,35278,09,47,58,MORNING
09:47:59,35279,09,47,59,MORNING
09:48:00,35280,09,48,00,MORNING
09:48:01,35281,09,48,01,MORNING
09:48:02,35282,09,48,02,MORNING
09:48:03,35283,09,48,03,MORNING
09:48:04,35284,09,48,04,MORNING
09:48:05,35285,09,48,05,MORNING
09:48:06,35286,09,48,06,MORNING
09:48:07,35287,09,48,07,MORNING
09:48:08,35288,09,48,08,MORNING
09:48:09,35289,09,48,09,MORNING
09:48:10,35290,09,48,10,MORNING
09:48:11,35291,09,48,11,MORNING
09:48:12,35292,09,48,12,MORNING
09:48:13,35293,09,48,13,MORNING
09:48:14,35294,09,48,14,MORNING
09:48:15,35295,09,48,15,MORNING
09:48:16,35296,09,48,16,MORNING
09:48:17,35297,09,48,17,MORNING
09:48:18,35298,09,48,18,MORNING
09:48:19,35299,09,48,19,MORNING
09:48:20,35300,09,48,20,MORNING
09:48:21,35301,09,48,21,MORNING
09:48:22,35302,09,48,22,MORNING
09:48:23,35303,09,48,23,MORNING
09:48:24,35304,09,48,24,MORNING
09:48:25,35305,09,48,25,MORNING
09:48:26,35306,09,48,26,MORNING
09:48:27,35307,09,48,27,MORNING
09:48:28,35308,09,48,28,MORNING
09:48:29,35309,09,48,29,MORNING
09:48:30,35310,09,48,30,MORNING
09:48:31,35311,09,48,31,MORNING
09:48:32,35312,09,48,32,MORNING
09:48:33,35313,09,48,33,MORNING
09:48:34,35314,09,48,34,MORNING
09:48:35,35315,09,48,35,MORNING
09:48:36,35316,09,48,36,MORNING
